EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
583883,MAGOFFIN CO.,FALCON,07/09/2015,1450,Thunderstorm Wind,55.00, ,0,0,0,0,KY,EST-5,EG,97103,C,153,JKL,0,0,State Official, , , ,1,N,1,N,FALCON,07/09/2015,1450,37.79,-83,37.79,-83,"Several trees were blown down on Rt. 40.","Thunderstorms moved into eastern Kentucky from the west during the midday hours and became severe over far eastern Kentucky.  Additional rounds of storms produced extensive wind damage over parts of the area throughout the afternoon and early evening hours. Most damage reports occurred in a swath from Pulaski County east-northeastward through Pike County.",112
584120,MAGOFFIN CO.,ROYALTON,07/13/2015,1515,Thunderstorm Wind,52.00, ,0,0,0,0,KY,EST-5,EG,97125,C,153,JKL,0,0,Public, , , ,0,N,0,N,ROYALTON,07/13/2015,1515,37.68,-83.02,37.68,-83.02,"Trees were blown down.","Round one of what would be three rounds of severe weather inside of a 36 hour period began during the early afternoon hours as a thunderstorm complex raced southeastward across eastern Kentucky.  This thunderstorm complex produced widespread wind damage across the entirety of eastern Kentucky.  A few areas were also subjected to severe flash flooding where thunderstorms passed repeatedly over the same areas.  This included the Flatgap/Redbush communities of Johnson County, Hays Branch of Triplett Creek in Rowan County and Buchanan Road in Fleming County.  The hardest hit area was the Flatgap/Redbush community of Johnson County where devastating flash flooding occurred late Monday afternoon along Big Mudlick Creek and Ramey Branch.  Four fatalities occurred in this area as over 500 homes were impacted.",113
586246,MAGOFFIN CO.,FORAKER,07/14/2015,1800,Thunderstorm Wind,50.00, ,0,0,0,0,KY,EST-5,EG,97191,C,153,JKL,0,0,NWS Employee, , , ,1,NNE,1,NNE,FORAKER,07/14/2015,1800,37.69,-83.12,37.69,-83.12,"Numerous trees and large limbs were blown down near Hendricks.","The second of three rounds of severe weather arrived shortly after midnight on July 14th as a complex of thunderstorms barreled southeastward into east Kentucky.  This complex of storms produced sporadic wind damage and some flash flooding through the morning hours, hitting the Upper Cumberland region of south central and southeast Kentucky the hardest.  ||Round three arrived as a line of strong to severe storms dropped southward across the region during the late afternoon and evening hours of the 14th.  Once again, wind damage was widespread and numerous locations experienced flash flooding due to torrential rainfall rates and already saturated ground. ||A 6.5 mile long swath of concentrated wind damage occurred north of Flemingsburg during the late afternoon of the 14th.  This demolished a mobile home and injured four people as winds reached 100 mph.  An EF1 tornado touched down briefly inside this larger path of damaging straight-line winds. ||All in all, there were around 200 different severe weather (flash flood, wind damage, hail greater than 1 in diameter, and/or tornado) reports called into the National Weather Service office in Jackson, KY for the 36 hour period ending midnight Tuesday night.  At one point, over 50,000 east Kentucky households were without power due to the storms with many remaining without power through Friday July 17th.",114
586035,MAGOFFIN CO.,SALYERSVILLE,07/14/2015,1900,Flash Flood, , ,0,0,1000,0,KY,EST-5, ,97191,C,153,JKL,0,0,Fire Department/Rescue,Heavy Rain, , ,1,E,1,SSW,STRINGTOWN,07/14/2015,2030,37.75,-83.06,37.7607,-83.0542,"Swift water rescues were performed across east Salyersville, including at Burning Fork and Mashfork.","The second of three rounds of severe weather arrived shortly after midnight on July 14th as a complex of thunderstorms barreled southeastward into east Kentucky.  This complex of storms produced sporadic wind damage and some flash flooding through the morning hours, hitting the Upper Cumberland region of south central and southeast Kentucky the hardest.  ||Round three arrived as a line of strong to severe storms dropped southward across the region during the late afternoon and evening hours of the 14th.  Once again, wind damage was widespread and numerous locations experienced flash flooding due to torrential rainfall rates and already saturated ground. ||A 6.5 mile long swath of concentrated wind damage occurred north of Flemingsburg during the late afternoon of the 14th.  This demolished a mobile home and injured four people as winds reached 100 mph.  An EF1 tornado touched down briefly inside this larger path of damaging straight-line winds. ||All in all, there were around 200 different severe weather (flash flood, wind damage, hail greater than 1 in diameter, and/or tornado) reports called into the National Weather Service office in Jackson, KY for the 36 hour period ending midnight Tuesday night.  At one point, over 50,000 east Kentucky households were without power due to the storms with many remaining without power through Friday July 17th.",115
586039,MAGOFFIN CO.,LOGVILLE,07/14/2015,1924,Flash Flood, , ,0,0,1000,0,KY,EST-5, ,97191,C,153,JKL,0,0,Public,Heavy Rain, , ,2,WSW,1,W,CISCO,07/14/2015,2030,37.8618,-83.1542,37.8487,-83.1419,"Rockhouse Creek was out of banks with a car submerged and encroaching on a barn.","The second of three rounds of severe weather arrived shortly after midnight on July 14th as a complex of thunderstorms barreled southeastward into east Kentucky.  This complex of storms produced sporadic wind damage and some flash flooding through the morning hours, hitting the Upper Cumberland region of south central and southeast Kentucky the hardest.  ||Round three arrived as a line of strong to severe storms dropped southward across the region during the late afternoon and evening hours of the 14th.  Once again, wind damage was widespread and numerous locations experienced flash flooding due to torrential rainfall rates and already saturated ground. ||A 6.5 mile long swath of concentrated wind damage occurred north of Flemingsburg during the late afternoon of the 14th.  This demolished a mobile home and injured four people as winds reached 100 mph.  An EF1 tornado touched down briefly inside this larger path of damaging straight-line winds. ||All in all, there were around 200 different severe weather (flash flood, wind damage, hail greater than 1 in diameter, and/or tornado) reports called into the National Weather Service office in Jackson, KY for the 36 hour period ending midnight Tuesday night.  At one point, over 50,000 east Kentucky households were without power due to the storms with many remaining without power through Friday July 17th.",116
616966,MAGOFFIN (ZONE), ,01/22/2016,530,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,102761,Z,109,JKL,0,0,Trained Spotter, , , , , , , , ,01/23/2016,1500, , , , ,"Snowfall amounts ranged from 14 inches up to 17 inches.","A paralyzing winter storm dumped up to 20 inches of snow across parts of eastern Kentucky from the early morning hours of Friday January 22nd through the day on Saturday January 23rd.  The snowfall produced by the storm was the heaviest to fall across eastern Kentucky since the Blizzard of March 1993.||The storm system responsible for the east Kentucky snow originated over Texas, tracked across the Deep South and Carolinas, and finally up the East Coast. Precipitation overspread east Kentucky during the early morning hours of Friday January 22nd.  The precipitation fell as a mix of freezing rain, sleet and snow over southeast Kentucky through the morning and into the midday hours on Friday, before changing to snow Friday afternoon.  The precipitation fell as mostly snow for the remainder of the area throughout the event.  The snow fell very heavy at times during the morning and early afternoon hours on Friday, with snowfall rates of 2 or more common as a heavy snow band set up across the heart of eastern Kentucky.||The Automated Surface Observing System located at the Jackson, KY National Weather Service office reported 11 hours of continuous moderate to heavy snow with a visibility of 1/2 mile or less.  Snowfall rates were 1 to 2 inches per hour during this time.||The snow gradually diminished in intensity Friday night into Saturday morning, with the last of the snow pulling east out of the area late Saturday afternoon.  Final snowfall totals ranged from 4 to 8 inches in Knox, Bell and Harlan counties, with up to 12 to 20 inches in a strip from Hart County in central Kentucky eastward through the heart of eastern Kentucky into central West Virginia. Freezing rain accumulated up to 3/10 inch in places near the Tennessee border Friday morning, before the changeover to snow occurred.||The storm total snowfall of 18.5 from this winter storm at the National Weather Service office near Jackson, KY is the greatest January snowstorm since records began at this station in 1981.  In fact, this winter storm is 2nd only to the Blizzard of March 1993 in the station's record books as far as snowfall goes. ||The storm caused major impacts across eastern Kentucky, especially with travel.  Interstate 75 was shut down in Rockcastle County at times Friday afternoon through Saturday morning due to multiple crashes leaving 3,000 people stranded in their vehicles at one time.  Power was also knocked out for thousands of customers during the peak of the storm with the hardest hit areas lying close to the Tennessee border, which experienced up to a quarter inch of ice accumulation before the changeover to snow occurred.  The weight of the snow and ice also caused some roof collapses including boat docks on Lake Cumberland and Paintsville Lake.",117
614625,MAGOFFIN CO.,SALYERSVILLE,02/03/2016,605,Flash Flood, , ,0,0,0,0,KY,EST-5, ,102847,C,153,JKL,0,0,Public,Heavy Rain, , ,1,WNW,1,WNW,SALYERSVILLE,02/03/2016,730,37.7561,-83.0865,37.755,-83.0807,"A citizen reported flash flooding along Highway 30 in Salyersville as up to 2 inches of rain fell this morning.","A line of thunderstorms producing heavy rain moved through eastern Kentucky during the overnight period from February 2nd into the 3rd. Localized flash flooding was reported early on the morning of the 3rd near Salyersville as heavy rain slowly propagated east. Rainfall amounts of 1.5 to 2 inches were observed.",118
628175,MAGOFFIN (ZONE), ,02/14/2016,1730,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,104845,Z,109,JKL,0,0,Department of Highways, , , , , , , , ,02/15/2016,300, , , , ,"Snowfall ranged from 3 to 5 inches across the county.","An upper level disturbance approached the Ohio Valley, spreading moisture out of the Gulf of Mexico through the Tennessee Valley and into eastern Kentucky. Coincidentally, a surface low pressure system moved across the lower Mississippi and Tennessee Valleys. This acted to bring in additional lift to generate precipitation, mainly in the form of snow from the afternoon of the 14th into the early morning hours of the 15th.  Storm total snowfall amounts generally ranged from 3 to 7 inches across eastern Kentucky.  Some freezing rain and sleet mixed in with the snow over the Upper Cumberland region but amounts were minor.",119
629090,MAGOFFIN (ZONE), ,03/03/2016,1200,Heavy Snow, , ,0,0,0,0,KY,EST-5, ,104999,Z,109,JKL,0,0,Trained Spotter, , , , , , , , ,03/03/2016,2100, , , , ,"Snowfall amounts of 3 to 7 inches were reported across the county, with the highest amounts in the northern part of the county.","A weak area of low pressure tracked across eastern Kentucky on March 3rd. The low pressure area caused a band of rain and snow to set up over northern Kentucky.  A stripe of heavy wet snow fell from near Georgetown eastward into eastern Kentucky.  The heaviest snow fell along and north of the Mountain Parkway where 5 to 8 inches was reported in Morgan, Elliott, Johnson, Rowan and Magoffin Counties.",120
623526,MAGOFFIN CO.,SUBLETT,05/01/2016,700,Flood, , ,0,0,1000,0,KY,EST-5, ,104178,C,153,JKL,0,0,Trained Spotter,Heavy Rain, , ,0,N,0,S,SUBLETT,05/01/2016,800,37.68,-83.03,37.6751,-83.0308,"Highway 1635 had 3 to 4 inches of water across it and was impassable for a short while.","Thunderstorms developed and trained over a narrow corridor producing flash flooding in southwest Breathitt and northern Perry County during the early morning hours of May 1st.  Later in the day, numerous strong to severe storms raked across eastern Kentucky during the afternoon and evening hours. The storms formed in a warm moist air mass ahead of an approaching cold front. The storms produced hail as large as 1.75 inches in diameter, damaging winds, and flooding across the area.",121
